id,aepi,aepf,aepib,aepfb,aepic,aepfc,info,time,fcalls,nrotorpoints
35,481.25409209319605,487.21070837801454,474.0429924848671,478.78742456727633,481.25409209319605,487.21070837801454,Finished successfully: optimality conditions satisfied,29.153378009796143,581,1
36,481.573890229958,488.54685266778796,474.34130865527953,480.03550226467456,481.573890229958,488.54685266778796,Finished successfully: optimality conditions satisfied,21.92678999900818,525,1
37,481.4892677021693,488.02217015013116,474.25531618695663,479.8090325387199,481.4892677021693,488.02217015013116,Finished successfully: optimality conditions satisfied,38.12388300895691,931,1
38,481.15527862366537,488.2970016404621,474.02701661150144,479.65150937761064,481.15527862366537,488.2970016404621,Finished successfully: optimality conditions satisfied,87.94094705581665,2380,1
39,481.0558536813316,486.2359972755358,473.90769825751056,477.9575767552178,481.0558536813316,486.2359972755358,Finished successfully: optimality conditions satisfied,20.899935960769653,462,1
40,481.8368761895673,487.9110217757373,474.50974040204744,479.37610164064836,481.8368761895673,487.9110217757373,Finished successfully: requested accuracy could not be achieved,262.693247795105,3724,1
41,480.63366389997157,488.550739396522,473.5874138506085,480.1797963735399,480.63366389997157,488.550739396522,Finished successfully: optimality conditions satisfied,32.59734797477722,840,1
42,480.5406417960687,488.6788123569801,473.5405578709602,480.2959489732048,480.5406417960687,488.6788123569801,Finished successfully: optimality conditions satisfied,28.459470987319946,707,1
43,480.5313013654351,488.24196139292576,473.54074415331655,479.90972691118617,480.5313013654351,488.24196139292576,Finished successfully: optimality conditions satisfied,19.294253826141357,483,1
44,480.7117215803664,488.50987857949906,473.69966493834175,479.78474663818355,480.7117215803664,488.50987857949906,Finished successfully: optimality conditions satisfied,29.626035928726196,714,1
45,480.3117750571688,488.0695916361189,473.36784676090093,479.8465628579017,480.3117750571688,488.0695916361189,Finished successfully: optimality conditions satisfied,29.165320873260498,602,1
46,480.2235200822057,488.3478856539283,473.3530392882833,479.8500259513432,480.2235200822057,488.3478856539283,Finished successfully: optimality conditions satisfied,22.56801414489746,539,1
47,480.5028117353075,488.64251369726986,473.55826891992365,479.8010523177597,480.5028117353075,488.64251369726986,Finished successfully: optimality conditions satisfied,53.802326917648315,1330,1
48,480.4952921358005,487.79312970784434,473.54913750074945,479.16300486050005,480.4952921358005,487.79312970784434,Finished successfully: optimality conditions satisfied,25.275928020477295,518,1
49,482.02080188318496,488.3005421694346,474.6540007125087,479.75811698136124,482.02080188318496,488.3005421694346,Finished successfully: optimality conditions satisfied,23.925089120864868,602,1
50,481.80347720690236,488.1321795768396,474.48247366228435,479.6759782387661,481.80347720690236,488.1321795768396,Finished successfully: optimality conditions satisfied,26.037621021270752,567,1
51,480.84799355994886,488.69474769325655,473.7697860040593,480.02992325043317,480.84799355994886,488.69474769325655,Finished successfully: optimality conditions satisfied,24.11722183227539,588,1
52,481.5243771075611,487.8264476254578,474.2551456918689,479.1897274624131,481.5243771075611,487.8264476254578,Finished successfully: requested accuracy could not be achieved,103.85763311386108,1624,1
53,480.83762658461006,488.4347076985269,473.77670673342124,479.8059135228675,480.83762658461006,488.4347076985269,Finished successfully: requested accuracy could not be achieved,146.23218202590942,2401,1
54,480.30324661721596,487.4631954051032,473.39880100357453,479.26943956454045,480.30324661721596,487.4631954051032,Finished successfully: optimality conditions satisfied,26.78537607192993,581,1
55,481.59731164130966,488.6651036835996,474.34415891082506,480.07554694260756,481.59731164130966,488.6651036835996,Finished successfully: optimality conditions satisfied,32.34026885032654,791,1
